"Stars","Title","Entry ID","Entry Name","Date Added","Date Modified","PDB format version","Source Path","Source File","Source File Index","entry id backup","prepared","prepared with version","assigned bond orders","added hydrogens","treated metals","created disulfur","deleted far waters","ran protassign","Potential Energy-OPLS 2005","RMS Derivative-OPLS 2005","Max Derivative-OPLS 2005","Stretch Energy-OPLS 2005","Bend Energy-OPLS 2005","LJ-14 Energy-OPLS 2005","El-14 Energy-OPLS 2005","Van der Waals Energy-OPLS 2005","Electrostatic Energy-OPLS 2005","Dihedral Energy-OPLS 2005","target temperature","ran impref","removed non hbond waters","ID","NAME","DEFINITION","STAR","SYNONYM","IUPAC_NAME","FORMULA","MASS","MONOISOTOPIC_MASS","CHARGE","SMILES","INCHI","INCHIKEY","CAS_REGISTRY_NUMBER","KEGG_COMPOUND_ACCESSION","KNAPSACK_ACCESSION","AGRICOLA_CITATION","PUBMED_CITATION","chiral flag","version","Chirality 1","Chirality 2","Chirality 3","ct enhanced stereo status","SECONDARY_ID","INN","REAXYS_REGISTRY_NUMBER","CHEMIDPLUS","DRUGBANK_ACCESSION","KEGG_DRUG_ACCESSION","PDBECHEM_ACCESSION","PUBMED_CITATION-1","Chirality 4","Chirality 5","Chirality 6","Chirality 7","Chirality 8","Chirality 9","Chirality 10","Chirality 11","Chirality 12","Chirality 13","Chirality 14","Chirality 15","Chirality 16","Chirality 17","BEILSTEIN_REGISTRY_NUMBER","HMDB_ACCESSION","NIST_CHEMISTRY_WEBBOOK","WIKIPEDIA_ACCESSION","LINCS_ACCESSION","METACYC_ACCESSION","BRAND_NAME","PESTICIDES_ACCESSION","AtomNumChirality 1","PUBMED_CENTRAL_CITATION","source file","source file index","mmshare version","flags","input","cmdline","tautomer probability","Ionization Penalty","Ionization Penalty Charging","Ionization Penalty Neutral","State Penalty","Charging Adjusted Penalty","Tot Q","Tot abs Q","EZ 1","EZ 2","Force Field","Energy","Chiralities Consistent","Variant","Job Name","Chemistry Notes","EZ 3","EZ 4","EZ 5","EZ 6","EZ 7","EZ 8","SiteScore","size","Dscore","volume","exposure","enclosure","contact","phobic","philic","balance","don/acc","residues","residues asl","grid version","gridbox xcent","gridbox ycent","gridbox zcent","gridbox xrange","gridbox yrange","gridbox zrange","gridbox ligxrange","gridbox ligyrange","gridbox ligzrange","receptor","glide gridfile","glide lignum","glide rotatable bonds","docking score","glide ligand efficiency","glide ligand efficiency sa","glide ligand efficiency ln","glide gscore","glide lipo","glide hbond","glide metal","glide rewards","glide evdw","glide ecoul","glide erotb","glide esite","glide emodel","glide energy","glide einternal","glide confnum","glide posenum","glide eff state penalty"
,"null","682","ChEBI_106009.1","2017-12-07 14:00:13","2017-12-07 14:00:13","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_106009.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:106009","3-methyl-6-thiophen-2-yl-4-isoxazolo[5,4-b]pyridinecarboxylic acid ethyl ester","",2,"","","C14H12N2O3S",288.323,288.057,0,"CCOC(=O)C1=CC(=NC2=C1C(=NO2)C)C3=CC=CS3","InChI=1S/C14H12N2O3S/c1-3-18-14(17)9-7-10(11-5-4-6-20-11)15-13-12(9)8(2)16-19-13/h4-7H,3H2,1-2H3","XSUSZVZRZLIAQA-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-17370","","","","","","Os04g0637000_ligprep_1.maegz",109,39016,0,"W0NIM11bQ0gyXU9DKD1PKWMoYyhjMTIpYyhubzIpW0NIM10pW2NIXWMobjEpLWMzW2NIXVtjSF1bY0hdczM=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0000,0.0000,0.0000,0.0000,0.000,0,0,"","","OPLS_2005",20.005,true,"null-1","Os04g0637000_glide-dock_SP_2","This compound has an ester and may undergo hydrolysis at high or low pH.","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os04g0637000_glide-grid",176,4,-5.771,-0.289,-0.783,-1.444,-5.771,-2.903,0.000,0.000,-2.018,-25.970,-1.385,0.656,0.000,-34.507,-27.355,3.110,3,48,0.000
,"ChEBI_49081","683","ChEBI_49081.1","2017-12-07 14:00:13","2017-12-07 14:00:13","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_49081.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:49081","6-(2-amino-2-carboxyethyl)-7,8-dioxo-1,2,3,4,7,8-hexahydroquinoline-2,4-dicarboxylic acid","",3,"6-(2-Amino-2-carboxyethyl)-7,8-dioxo-1,2,3,4,7,8-hexahydroquinoline-2,4-dicarboxylic acid","6-(2-amino-2-carboxyethyl)-7,8-dioxo-1,2,3,4,7,8-hexahydroquinoline-2,4-dicarboxylic acid","C14H14N2O8",338.270,338.075,0,"NC(CC1=CC2=C(NC(CC2C(O)=O)C(O)=O)C(=O)C1=O)C(O)=O","InChI=1S/C14H14N2O8/c15-7(13(21)22)2-4-1-5-6(12(19)20)3-8(14(23)24)16-9(5)11(18)10(4)17/h1,6-8,16H,2-3,15H2,(H,19,20)(H,21,22)(H,23,24)","UMYDVEVERVKIFT-UHFFFAOYSA-N","","C15599","","",,false,0,"4_S_1_11_8_26","7_R_14_3_8_28","18_S_19_20_17_33",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","","","","","","","Os04g0637000_ligprep_1.maegz",22,39016,0,"Tz1DKFtPSF0pW0NAQEhdKFtOSF0xKVtDSDJdW0NAQEhdKEMoPU8pW09IXSlDKD1DMTIpW0NIXT1DKEMoPU8pQzI9TylbQ0gyXVtDQEhdKFtOSDJdKUMoPU8pW09IXQ==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0262,0.0262,0.0000,0.0212,0.047,-2,4,"1_2_3_7_Z","3_6_9_10_Z","OPLS_2005",11.821,true,"ChEBI_49081-6","Os04g0637000_glide-dock_SP_2","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os04g0637000_glide-grid",43,5,-5.760,-0.240,-0.692,-1.379,-5.781,-1.860,-0.225,0.000,-2.775,-19.100,-2.009,0.334,0.000,-28.133,-21.108,3.009,10,34,0.021
,"null","684","ChEBI_93591.1","2017-12-07 14:00:13","2017-12-07 14:00:13","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_93591.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:93591","2-bromo-6-[(2-chloro-6-fluorophenyl)methyl]-4-methyl-5-thieno[3,4]pyrrolo[1,3-d]pyridazinone","",2,"","","C16H10BrClFN3OS",426.692,424.940,0,"CN1C2=C(C3=C1C(=O)N(N=C3)CC4=C(C=CC=C4Cl)F)SC(=C2)Br","InChI=1S/C16H10BrClFN3OS/c1-21-12-5-13(17)24-15(12)8-6-20-22(16(23)14(8)21)7-9-10(18)3-2-4-11(9)19/h2-6H,7H2,1H3","UKHOTCUVWGHQDN-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-4041","","","","","","Os04g0637000_ligprep_1.maegz",84,39016,0,"W2NIXTFjKEJyKXNjKGMxMiljM2MobjJbQ0gzXSljKD1PKW4obltjSF0zKVtDSDJdYzRjKEYpW2NIXVtjSF1bY0hdYzRDbA==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0000,0.0000,0.0000,0.0000,0.000,0,0,"","","OPLS_2005",52.503,true,"null-1","Os04g0637000_glide-dock_SP_2","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os04g0637000_glide-grid",141,2,-5.752,-0.240,-0.691,-1.377,-5.752,-2.754,0.000,0.000,-1.614,-26.559,-1.832,0.218,0.000,-25.654,-28.391,6.889,2,122,0.000
,"ChEBI_132304","685","ChEBI_132304.1","2017-12-07 14:00:13","2017-12-07 14:00:13","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_132304.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:132304","3-[(2-aminoethyl)sulfanyl]-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","A beta-lactam that is 7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid carring an additional (2-aminoethyl)sulfanyl substituent at position 3. An intermediate in the biosynthesis of carbapenem.",3,"3-(2-aminoethylthio)-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid; carbapenem biosynthesis intermediate 1","3-[(2-aminoethyl)sulfanyl]-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","C9H14N2O3S",230.285,230.073,0,"C1C(N2C1CC(C2C(O)=O)SCCN)=O","InChI=1S/C9H14N2O3S/c10-1-2-15-6-3-5-4-7(12)11(5)8(6)9(13)14/h5-6,8H,1-4,10H2,(H,13,14)","WSFRFSBEAWNRAE-UHFFFAOYSA-N","","","","",26240322,false,0,"3_R_4_5_1_18","6_R_12_7_5_21","7_R_4_6_9_22",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","","","","","","","Os04g0637000_ligprep_1.maegz",224,39016,0,"W0NIMl0xQyg9TylOKFtDQEhdMTIpW0NASF0oQyg9TylbT0hdKVtDQEBIXShbQ0gyXTIpU1tDSDJdW0NIMl1bTkgyXQ==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0015,0.0015,0.0000,0.0000,0.001,0,2,"","","OPLS_2005",18.108,true,"ChEBI_132304-1","Os04g0637000_glide-dock_SP_2","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os04g0637000_glide-grid",372,4,-5.746,-0.383,-0.945,-1.550,-5.746,-1.174,0.000,0.000,-3.097,-14.378,-8.856,0.644,-0.072,-31.016,-23.234,2.670,5,18,0.000
,"null","686","ChEBI_107721.1","2017-12-07 14:00:13","2017-12-07 14:00:13","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_107721.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:107721","3,7-dimethyl-2-(methylthio)-5,6,7,8-tetrahydro-[1]benzothiolo[2,3-d]pyrimidin-4-one","",2,"","","C13H16N2OS2",280.412,280.070,0,"CC1CCC2=C(C1)SC3=C2C(=O)N(C(=N3)SC)C","InChI=1S/C13H16N2OS2/c1-7-4-5-8-9(6-7)18-11-10(8)12(16)15(2)13(14-11)17-3/h7H,4-6H2,1-3H3","CRDMGGMPKRBXKH-UHFFFAOYSA-N","","","","",,false,0,"2_S_7_3_1_22","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-19100","","","","","","Os04g0637000_ligprep_1.maegz",126,39016,0,"W0NIMl0xW0NIMl1bQ0BIXShbQ0gzXSlbQ0gyXWMoYzEyKXNjM2MyYyg9TyluKFtDSDNdKWMobjMpU1tDSDNd","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0000,0.0000,0.0000,0.0000,0.000,0,0,"","","OPLS_2005",24.803,true,"null-2","Os04g0637000_glide-dock_SP_2","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os04g0637000_glide-grid",206,1,-5.741,-0.319,-0.836,-1.476,-5.741,-2.477,0.000,0.000,-1.885,-23.741,-1.287,0.000,0.000,-31.769,-25.028,0.384,1,195,0.000
,"null","687","ChEBI_105424.1","2017-12-07 14:00:13","2017-12-07 14:00:13","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_105424.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:105424","2-[5-(3,4-dimethylphenyl)-4-oxo-3-thieno[2,3-d]pyrimidinyl]acetonitrile","",2,"","","C16H13N3OS",295.361,295.078,0,"CC1=C(C=C(C=C1)C2=CSC3=C2C(=O)N(C=N3)CC#N)C","InChI=1S/C16H13N3OS/c1-10-3-4-12(7-11(10)2)13-8-21-15-14(13)16(20)19(6-5-17)9-18-15/h3-4,7-9H,6H2,1-2H3","OFUZKQAUTNCHRE-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-16787","","","","","","Os04g0637000_ligprep_1.maegz",100,39016,0,"W0NIM11jMWMoW0NIM10pW2NIXWMoW2NIXVtjSF0xKS1jKFtjSF1zMiljKGMyMyljKD1PKW4oW2NIXW4zKVtDSDJdQyNO","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0000,0.0000,0.0000,0.0000,0.000,0,0,"","","OPLS_2005",20.747,true,"null-1","Os04g0637000_glide-dock_SP_2","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os04g0637000_glide-grid",166,3,-5.725,-0.273,-0.752,-1.415,-5.725,-2.540,0.000,0.000,-2.379,-19.037,-1.824,0.420,0.000,-21.277,-20.861,1.116,2,101,0.000
,"ChEBI_132304","688","ChEBI_132304.1","2017-12-07 14:00:13","2017-12-07 14:00:13","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_132304.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:132304","3-[(2-aminoethyl)sulfanyl]-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","A beta-lactam that is 7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid carring an additional (2-aminoethyl)sulfanyl substituent at position 3. An intermediate in the biosynthesis of carbapenem.",3,"3-(2-aminoethylthio)-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid; carbapenem biosynthesis intermediate 1","3-[(2-aminoethyl)sulfanyl]-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","C9H14N2O3S",230.285,230.073,0,"C1C(N2C1CC(C2C(O)=O)SCCN)=O","InChI=1S/C9H14N2O3S/c10-1-2-15-6-3-5-4-7(12)11(5)8(6)9(13)14/h5-6,8H,1-4,10H2,(H,13,14)","WSFRFSBEAWNRAE-UHFFFAOYSA-N","","","","",26240322,false,0,"3_S_4_5_1_18","6_S_12_7_5_21","7_S_4_6_9_22",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","","","","","","","Os04g0637000_ligprep_1.maegz",224,39016,0,"W0NIMl0xQyg9TylOKFtDQEBIXTEyKVtDQEBIXShDKD1PKVtPSF0pW0NASF0oW0NIMl0yKVNbQ0gyXVtDSDJdW05IMl0=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0015,0.0015,0.0000,0.0000,0.001,0,2,"","","OPLS_2005",18.108,true,"ChEBI_132304-8","Os04g0637000_glide-dock_SP_2","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os04g0637000_glide-grid",379,4,-5.714,-0.381,-0.939,-1.541,-5.714,-1.766,0.000,0.000,-2.827,-14.817,-6.828,0.644,0.000,-27.932,-21.645,2.125,8,348,0.000
,"null","689","ChEBI_109193.1","2017-12-07 14:00:13","2017-12-07 14:00:13","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_109193.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:109193","2-(2-furanyl)-5-[(2-methoxyphenyl)methylidene]-6-thiazolo[3,2-b][1,2,4]triazolone","",2,"","","C16H11N3O3S",325.344,325.052,0,"COC1=CC=CC=C1C=C2C(=O)N3C(=NC(=N3)C4=CC=CO4)S2","InChI=1S/C16H11N3O3S/c1-21-11-6-3-2-5-10(11)9-13-15(20)19-16(23-13)17-14(18-19)12-7-4-8-22-12/h2-9H,1H3","ARTRSUNPGSVXOL-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-20590","","","","","","Os04g0637000_ligprep_1.maegz",140,39016,0,"W0NIM11PYzFbY0hdW2NIXVtjSF1bY0hdYzEvW0NIXT1jKC9jMj1PKXNjKG4yMyluYyhuMyktYzRbY0hdW2NIXVtjSF1vNA==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0000,0.0000,0.0000,0.0000,0.000,0,0,"8_9_10_23_Z","","OPLS_2005",32.847,true,"null-1","Os04g0637000_glide-dock_SP_2","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os04g0637000_glide-grid",227,3,-5.708,-0.248,-0.706,-1.380,-5.708,-2.437,0.000,0.000,-2.447,-26.155,0.862,0.354,0.000,-30.319,-25.293,4.921,6,219,0.000
,"ChEBI_49081","690","ChEBI_49081.1","2017-12-07 14:00:13","2017-12-07 14:00:13","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_49081.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:49081","6-(2-amino-2-carboxyethyl)-7,8-dioxo-1,2,3,4,7,8-hexahydroquinoline-2,4-dicarboxylic acid","",3,"6-(2-Amino-2-carboxyethyl)-7,8-dioxo-1,2,3,4,7,8-hexahydroquinoline-2,4-dicarboxylic acid","6-(2-amino-2-carboxyethyl)-7,8-dioxo-1,2,3,4,7,8-hexahydroquinoline-2,4-dicarboxylic acid","C14H14N2O8",338.270,338.075,0,"NC(CC1=CC2=C(NC(CC2C(O)=O)C(O)=O)C(=O)C1=O)C(O)=O","InChI=1S/C14H14N2O8/c15-7(13(21)22)2-4-1-5-6(12(19)20)3-8(14(23)24)16-9(5)11(18)10(4)17/h1,6-8,16H,2-3,15H2,(H,19,20)(H,21,22)(H,23,24)","UMYDVEVERVKIFT-UHFFFAOYSA-N","","C15599","","",,false,0,"4_S_1_11_8_26","7_S_14_3_8_28","18_R_19_20_17_33",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","","","","","","","Os04g0637000_ligprep_1.maegz",22,39016,0,"Tz1DKFtPSF0pW0NAQEhdKFtOSF0xKVtDSDJdW0NASF0oQyg9TylbT0hdKUMoPUMxMilbQ0hdPUMoQyg9TylDMj1PKVtDSDJdW0NAQEhdKFtOSDJdKUMoPU8pW09IXQ==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0262,0.0262,0.0000,0.0212,0.047,-2,4,"1_2_3_7_Z","3_6_9_10_Z","OPLS_2005",17.943,true,"ChEBI_49081-4","Os04g0637000_glide-dock_SP_2","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os04g0637000_glide-grid",41,5,-5.706,-0.238,-0.686,-1.366,-5.727,-1.922,-0.154,0.000,-2.741,-16.014,-2.955,0.334,0.000,-21.820,-18.968,9.551,5,32,0.021
,"null","691","ChEBI_121282.1","2017-12-07 14:00:13","2017-12-07 14:00:13","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_121282.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:121282","6-ethyl-6-methyl-5,8-dihydro-1H-thiopyrano[2,3]thieno[2,4-b]pyrimidine-2,4-dione","",2,"","","C12H14N2O2S2",282.384,282.050,0,"CCC1(CC2=C(CS1)SC3=C2C(=O)NC(=O)N3)C","InChI=1S/C12H14N2O2S2/c1-3-12(2)4-6-7(5-17-12)18-10-8(6)9(15)13-11(16)14-10/h3-5H2,1-2H3,(H2,13,14,15,16)","JUQCFBFVMLSKFD-UHFFFAOYSA-N","","","","",,false,0,"3_S_8_4_2_18","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-32725","","","","","","Os04g0637000_ligprep_1.maegz",209,39016,0,"W0NIM11bQ0gyXVtDQF0oW0NIMl0xKShbQ0gzXSlTW0NIMl1jKGMxMilzYzNjMmMoPU8pW25IXWMoPU8pW25IXTM=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0004,0.0004,0.0000,0.0000,0.000,0,0,"","","OPLS_2005",22.154,true,"null-2","Os04g0637000_glide-dock_SP_2","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os04g0637000_glide-grid",340,1,-5.694,-0.316,-0.829,-1.464,-5.694,-2.006,-0.208,0.000,-2.107,-22.617,-1.617,0.000,0.000,-30.932,-24.233,0.015,2,258,0.000
,"null","692","ChEBI_114318.1","2017-12-07 14:00:13","2017-12-07 14:00:13","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_114318.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:114318","2-[(4-amino-7-tert-butyl-5,6,7,8-tetrahydro-[1]benzothiolo[2,3-d]pyrimidin-2-yl)thio]acetic acid","",2,"","","C16H21N3O2S2",351.490,351.108,0,"CC(C)(C)C1CCC2=C(C1)SC3=NC(=NC(=C23)N)SCC(=O)O","InChI=1S/C16H21N3O2S2/c1-16(2,3)8-4-5-9-10(6-8)23-14-12(9)13(17)18-15(19-14)22-7-11(20)21/h8H,4-7H2,1-3H3,(H,20,21)(H2,17,18,19)","PQDXZFSCGCGOFN-UHFFFAOYSA-N","","","","",,false,0,"5_S_2_10_6_33","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-25778","","","","","","Os04g0637000_ligprep_1.maegz",168,39016,0,"W0NIM11DKFtDSDNdKShbQ0gzXSlbQ0BASF0oW0NIMl1bQ0gyXTEpW0NIMl1jKGMxMilzYzNjMmMoW05IMl0pbmMobjMpU1tDSDJdQyg9TylbT0hd","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0011,0.0002,0.0009,0.0000,0.000,-1,1,"","","OPLS_2005",17.300,true,"null-2","Os04g0637000_glide-dock_SP_2","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os04g0637000_glide-grid",277,4,-5.693,-0.248,-0.704,-1.377,-5.693,-3.188,-0.047,0.000,-1.747,-19.720,-0.232,0.310,0.000,-21.675,-19.952,3.379,6,298,0.000
,"null","693","ChEBI_105575.1","2017-12-07 14:00:13","2017-12-07 14:00:13","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_105575.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:105575","2-[[3-(4-methylphenyl)-4-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]thio]-N-(2-thiazolyl)acetamide","",2,"","","C18H16N4O2S3",416.544,416.044,0,"CC1=CC=C(C=C1)N2C(=O)C3=C(CCS3)N=C2SCC(=O)NC4=NC=CS4","InChI=1S/C18H16N4O2S3/c1-11-2-4-12(5-3-11)22-16(24)15-13(6-8-25-15)20-18(22)27-10-14(23)21-17-19-7-9-26-17/h2-5,7,9H,6,8,10H2,1H3,(H,19,21,23)","QSHZHMOHJRVJFA-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-16938","","","","","","Os04g0637000_ligprep_1.maegz",104,39016,0,"W0NIM11jMVtjSF1bY0hdYyhbY0hdW2NIXTEpLW4oYzI9TyljKG5jKGMyMylbQ0gyXVtDSDJdUzMpU1tDSDJdQyg9TylbTkhdYzRuW2NIXVtjSF1zNA==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0009,0.0000,0.0009,0.0000,0.000,0,0,"","","OPLS_2005",46.247,true,"null-1","Os04g0637000_glide-dock_SP_2","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os04g0637000_glide-grid",171,6,-5.692,-0.211,-0.632,-1.325,-5.692,-3.066,0.000,0.000,-1.244,-29.321,-2.913,0.569,-0.048,-33.223,-32.234,9.687,91,264,0.000
