Stars,Title,Entry ID,Entry Name,Date Added,Date Modified,PDB ID,PDB CLASSIFICATION,PDB format version,Source Path,Source File,Source File Index,entry id backup,prepared,prepared with version,assigned bond orders,added hydrogens,treated metals,created disulfur,deleted far waters,ran protassign,Potential Energy-OPLS 2005,RMS Derivative-OPLS 2005,Max Derivative-OPLS 2005,Stretch Energy-OPLS 2005,Bend Energy-OPLS 2005,LJ-14 Energy-OPLS 2005,El-14 Energy-OPLS 2005,Van der Waals Energy-OPLS 2005,Electrostatic Energy-OPLS 2005,Dihedral Energy-OPLS 2005,target temperature,ran impref,ID,NAME,DEFINITION,STAR,SYNONYM,IUPAC_NAME,FORMULA,MASS,MONOISOTOPIC_MASS,CHARGE,SMILES,INCHI,INCHIKEY,CAS_REGISTRY_NUMBER,KEGG_COMPOUND_ACCESSION,KNAPSACK_ACCESSION,AGRICOLA_CITATION,PUBMED_CITATION,chiral flag,version,Chirality 1,Chirality 2,Chirality 3,ct enhanced stereo status,SECONDARY_ID,INN,REAXYS_REGISTRY_NUMBER,CHEMIDPLUS,DRUGBANK_ACCESSION,KEGG_DRUG_ACCESSION,PDBECHEM_ACCESSION,PUBMED_CITATION-1,Chirality 4,Chirality 5,Chirality 6,Chirality 7,Chirality 8,Chirality 9,Chirality 10,Chirality 11,Chirality 12,Chirality 13,Chirality 14,Chirality 15,Chirality 16,Chirality 17,BEILSTEIN_REGISTRY_NUMBER,HMDB_ACCESSION,NIST_CHEMISTRY_WEBBOOK,WIKIPEDIA_ACCESSION,LINCS_ACCESSION,METACYC_ACCESSION,BRAND_NAME,PESTICIDES_ACCESSION,AtomNumChirality 1,PUBMED_CENTRAL_CITATION,source file,source file index,mmshare version,flags,input,cmdline,tautomer probability,Ionization Penalty,Ionization Penalty Charging,Ionization Penalty Neutral,State Penalty,Charging Adjusted Penalty,Tot Q,Tot abs Q,EZ 1,EZ 2,Force Field,Energy,Chiralities Consistent,Variant,Job Name,Chemistry Notes,EZ 3,EZ 4,EZ 5,EZ 6,EZ 7,EZ 8,SiteScore,size,Dscore,volume,exposure,enclosure,contact,phobic,philic,balance,don/acc,residues,residues asl,grid version,gridbox xcent,gridbox ycent,gridbox zcent,gridbox xrange,gridbox yrange,gridbox zrange,gridbox ligxrange,gridbox ligyrange,gridbox ligzrange,receptor,glide gridfile,glide lignum,glide rotatable bonds,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide metal,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy,glide einternal,glide confnum,glide posenum,glide eff state penalty
,ChEBI_132304,794,ChEBI_132304.1,07-12-2017 14:45,07-12-2017 14:45,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_132304.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:132304,3-[(2-aminoethyl)sulfanyl]-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid,A beta-lactam that is 7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid carring an additional (2-aminoethyl)sulfanyl substituent at position 3. An intermediate in the biosynthesis of carbapenem.,3,3-(2-aminoethylthio)-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid; carbapenem biosynthesis intermediate 1,3-[(2-aminoethyl)sulfanyl]-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid,C9H14N2O3S,230.285,230.073,0,C1C(N2C1CC(C2C(O)=O)SCCN)=O,"InChI=1S/C9H14N2O3S/c10-1-2-15-6-3-5-4-7(12)11(5)8(6)9(13)14/h5-6,8H,1-4,10H2,(H,13,14)",WSFRFSBEAWNRAE-UHFFFAOYSA-N,,,,,26240322,FALSE,0,3_R_4_5_1_18,6_R_12_7_5_21,7_R_4_6_9_22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS01g0165000_ligprep_1.maegz,224,39016,0,W0NIMl0xQyg9TylOKFtDQEhdMTIpW0NASF0oQyg9TylbT0hdKVtDQEBIXShbQ0gyXTIpU1tDSDJdW0NIMl1bTkgyXQ==,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0.0015,0.0015,0,0,0.001,0,2,,,OPLS_2005,18.108,TRUE,ChEBI_132304-1,OS01g0165000_glide-dock_SP_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS01g0165000_glide-grid_1,372,4,-6.173,-0.412,-1.015,-1.665,-6.173,-1.191,-0.333,0,-3.03,-11.238,-10.677,0.644,-0.1,-33.706,-21.915,1.916,5,11,0
,null,795,ChEBI_107115.1,07-12-2017 14:45,07-12-2017 14:45,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_107115.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:107115,"2-[[3-(2-methoxyethyl)-6-methyl-4-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]thio]-N-(2-oxolanylmethyl)acetamide",,2,,,C17H25N3O4S2,399.531,399.129,0,CC1CC2=C(S1)C(=O)N(C(=N2)SCC(=O)NCC3CCCO3)CCOC,"InChI=1S/C17H25N3O4S2/c1-11-8-13-15(26-11)16(22)20(5-7-23-2)17(19-13)25-10-14(21)18-9-12-4-3-6-24-12/h11-12H,3-10H2,1-2H3,(H,18,21)",SMUZSXNGFPOHJN-UHFFFAOYSA-N,,,,,,FALSE,0,2_S_6_3_1_30,18_S_22_17_19_38,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-18469,,,,,,OS01g0165000_ligprep_1.maegz,116,39016,0,W0NIM11bQ0BASF0oW0NIMl0xKVNjKGMxMiljKD1PKW4oW0NIMl1bQ0gyXU9bQ0gzXSljKG4yKVNbQ0gyXUMoPU8pW05IXVtDSDJdW0NAQEhdM1tDSDJdW0NIMl1bQ0gyXU8z,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0,0,0,0,0,0,0,,,OPLS_2005,42.963,TRUE,null-4,OS01g0165000_glide-dock_SP_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS01g0165000_glide-grid_1,190,9,-6.168,-0.237,-0.703,-1.448,-6.168,-2.7,-0.32,0,-1.673,-29.022,-5.66,0.859,-0.034,-47.002,-34.681,2.224,107,310,0
,null,796,ChEBI_112695.1,07-12-2017 14:45,07-12-2017 14:45,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_112695.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:112695,"6,6-dimethyl-5,8-dihydropyrano[4,5]thieno[1,2-c]pyrimidin-4-amine",,2,,,C11H13N3OS,235.307,235.078,0,CC1(CC2=C(CO1)SC3=NC=NC(=C23)N)C,"InChI=1S/C11H13N3OS/c1-11(2)3-6-7(4-15-11)16-10-8(6)9(12)13-5-14-10/h5H,3-4H2,1-2H3,(H2,12,13,14)",IPQMQCWBHBHOLZ-UHFFFAOYSA-N,,,,,,FALSE,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-24105,,,,,,OS01g0165000_ligprep_1.maegz,161,39016,0,W0NIM11DKFtDSDJdMSkoW0NIM10pT1tDSDJdYyhjMTIpc2MzYzJjKFtOSDJdKW5bY0hdbjM=,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0.0018,0,0.0018,0,0,0,0,,,OPLS_2005,13.008,TRUE,null-1,OS01g0165000_glide-dock_SP_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS01g0165000_glide-grid_1,263,0,-6.161,-0.385,-0.97,-1.633,-6.161,-2.296,-0.32,0,-2.164,-19.964,-2.557,0,0,-30.758,-22.521,0,1,104,0
,null,797,ChEBI_112996.1,07-12-2017 14:45,07-12-2017 14:45,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_112996.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:112996,"4-[[5-(4-fluorophenyl)-3-methyl-4-oxo-2-thieno[2,3-d]pyrimidinyl]thio]-2-(1-iminoethyl)-3-oxobutanenitrile",,2,,,C19H15FN4O2S2,414.479,414.062,0,CC(=N)C(C#N)C(=O)CSC1=NC2=C(C(=CS2)C3=CC=C(C=C3)F)C(=O)N1C,"InChI=1S/C19H15FN4O2S2/c1-10(22)13(7-21)15(25)9-28-19-23-17-16(18(26)24(19)2)14(8-27-17)11-3-5-12(20)6-4-11/h3-6,8,13,22H,9H2,1-2H3",PZPKYIAWACKNBG-UHFFFAOYSA-N,,,,,,FALSE,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-24406,,,,,,OS01g0165000_ligprep_1.maegz,164,39016,0,W0hdXE49QyhcW0NIM10pW0NASF0oQyNOKUMoPU8pW0NIMl1TYyhuMSluKFtDSDNdKWMoPU8pYyhjMTIpYyhbY0hdczIpLWMzW2NIXVtjSF1jKEYpW2NIXVtjSF0z,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,0.5,0,0,0,0.4107,0.411,0,0,3_2_4_7_Z,,OPLS_2005,38.085,TRUE,null-1,OS01g0165000_glide-dock_SP_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS01g0165000_glide-grid_1,268,6,-6.154,-0.22,-0.667,-1.421,-6.565,-3.107,0,0,-1.644,-31.8,-5.571,0.689,-0.077,-49.866,-37.371,4.485,112,89,0.411
,null,798,ChEBI_112996.1,07-12-2017 14:45,07-12-2017 14:45,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_112996.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:112996,"4-[[5-(4-fluorophenyl)-3-methyl-4-oxo-2-thieno[2,3-d]pyrimidinyl]thio]-2-(1-iminoethyl)-3-oxobutanenitrile",,2,,,C19H15FN4O2S2,414.479,414.062,0,CC(=N)C(C#N)C(=O)CSC1=NC2=C(C(=CS2)C3=CC=C(C=C3)F)C(=O)N1C,"InChI=1S/C19H15FN4O2S2/c1-10(22)13(7-21)15(25)9-28-19-23-17-16(18(26)24(19)2)14(8-27-17)11-3-5-12(20)6-4-11/h3-6,8,13,22H,9H2,1-2H3",PZPKYIAWACKNBG-UHFFFAOYSA-N,,,,,,FALSE,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-24406,,,,,,OS01g0165000_ligprep_1.maegz,164,39016,0,W0hdXE49QyhcW0NIM10pW0NAQEhdKEMjTilDKD1PKVtDSDJdU2MobjEpbihbQ0gzXSljKD1PKWMoYzEyKWMoW2NIXXMyKS1jM1tjSF1bY0hdYyhGKVtjSF1bY0hdMw==,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,0.5,0,0,0,0.4107,0.411,0,0,3_2_4_7_Z,,OPLS_2005,38.085,TRUE,null-4,OS01g0165000_glide-dock_SP_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS01g0165000_glide-grid_1,271,6,-6.154,-0.22,-0.667,-1.421,-6.565,-3.107,0,0,-1.644,-31.8,-5.571,0.689,-0.077,-49.866,-37.371,4.485,112,89,0.411
,ChEBI_49081,799,ChEBI_49081.1,07-12-2017 14:45,07-12-2017 14:45,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_49081.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:49081,"6-(2-amino-2-carboxyethyl)-7,8-dioxo-1,2,3,4,7,8-hexahydroquinoline-2,4-dicarboxylic acid",,3,"6-(2-Amino-2-carboxyethyl)-7,8-dioxo-1,2,3,4,7,8-hexahydroquinoline-2,4-dicarboxylic acid","6-(2-amino-2-carboxyethyl)-7,8-dioxo-1,2,3,4,7,8-hexahydroquinoline-2,4-dicarboxylic acid",C14H14N2O8,338.27,338.075,0,NC(CC1=CC2=C(NC(CC2C(O)=O)C(O)=O)C(=O)C1=O)C(O)=O,"InChI=1S/C14H14N2O8/c15-7(13(21)22)2-4-1-5-6(12(19)20)3-8(14(23)24)16-9(5)11(18)10(4)17/h1,6-8,16H,2-3,15H2,(H,19,20)(H,21,22)(H,23,24)",UMYDVEVERVKIFT-UHFFFAOYSA-N,,C15599,,,,FALSE,0,4_R_1_11_8_26,7_S_14_3_8_28,18_S_19_20_17_33,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS01g0165000_ligprep_1.maegz,22,39016,0,Tz1DKFtPSF0pW0NASF0oW05IXTEpW0NIMl1bQ0BIXShDKD1PKVtPSF0pQyg9QzEyKVtDSF09QyhDKD1PKUMyPU8pW0NIMl1bQ0BIXShbTkgyXSlDKD1PKVtPSF0=,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0.0262,0.0262,0,0.0212,0.047,-2,4,1_2_3_7_Z,3_6_9_10_Z,OPLS_2005,11.688,TRUE,ChEBI_49081-7,OS01g0165000_glide-dock_SP_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS01g0165000_glide-grid_1,44,5,-6.141,-0.256,-0.738,-1.47,-6.162,-1.573,-0.801,0,-2.257,-18.587,-5.574,0.334,-0.1,-34.291,-24.161,1.972,6,330,0.021
,ChEBI_81233,800,ChEBI_81233.1,07-12-2017 14:45,07-12-2017 14:45,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_81233.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:81233,Schizonepetoside B,,2,,,C16H26O7,330.373,330.168,0,CC1CCC(C(=O)C1)C1(C)COC2OC(CO)C(O)C(O)C2O1,"InChI=1S/C16H26O7/c1-8-3-4-9(10(18)5-8)16(2)7-21-15-14(23-16)13(20)12(19)11(6-17)22-15/h8-9,11-15,17,19-20H,3-7H2,1-2H3",ZJJQMILJDZZZHQ-UHFFFAOYSA-N,,C17635,,,,FALSE,0,3_S_4_2_8_28,6_S_5_9_1_31,9_S_14_10_6_23,2,,,,,,,,,12_R_15_11_13_37,13_R_14_12_18_38,16_R_15_17_19_39,17_R_20_16_18_40,18_R_22_13_17_41,,,,,,,,,,,,,,,,,,,,OS01g0165000_ligprep_1.maegz,62,39016,0,W0NIM11bQ0BIXTFbQ0gyXVtDSDJdW0NASF0oQyg9TylbQ0gyXTEpW0NAXShbQ0gyXU8yKShbQ0gzXSlPW0NAQEhdKFtDQEhdMjMpW0NASF0oW09IXSlbQ0BASF0oW09IXSlbQ0BIXShPMylbQ0gyXVtPSF0=,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0,0,0,0,0,0,0,,,OPLS_2005,37.837,TRUE,ChEBI_81233-8,OS01g0165000_glide-dock_SP_1,"This compound contains an acetal/aminal-like group ( X-CH(R)-Y where X, Y are N, S, or O) that may be acid/base labile, releasing an aldehyde.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS01g0165000_glide-grid_1,115,5,-6.135,-0.267,-0.759,-1.483,-6.135,-2.349,-0.16,0,-1.718,-18.622,-8.812,0.345,0,-37.188,-27.434,2.582,4,107,0
,null,801,ChEBI_105956.1,07-12-2017 14:45,07-12-2017 14:45,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_105956.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:105956,"2-(1,3-dimethyl-2-benzimidazolylidene)-4-[(6-ethyl-4-thieno[2,3-d]pyrimidinyl)thio]-3-oxobutanenitrile",,2,,,C21H19N5OS2,421.541,421.103,0,CCC1=CC2=C(S1)N=CN=C2SCC(=O)C(=C3N(C4=CC=CC=C4N3C)C)C#N,"InChI=1S/C21H19N5OS2/c1-4-13-9-14-19(23-12-24-20(14)29-13)28-11-18(27)15(10-22)21-25(2)16-7-5-6-8-17(16)26(21)3/h5-9,12H,4,11H2,1-3H3",HVSVZPXQJNTHBO-UHFFFAOYSA-N,,,,,,FALSE,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-17317,,,,,,OS01g0165000_ligprep_1.maegz,108,39016,0,W0NIM11bQ0gyXWMoW2NIXTEpc2MoYzEyKW5bY0hdbmMyU1tDSDJdQyg9TylDKEMjTik9QyhOM1tDSDNdKU4oW0NIM10pYyhjMzQpW2NIXVtjSF1bY0hdW2NIXTQ=,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0.0002,0,0.0002,0,0,0,0,,,OPLS_2005,55.935,TRUE,null-1,OS01g0165000_glide-dock_SP_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS01g0165000_glide-grid_1,175,6,-6.133,-0.211,-0.65,-1.404,-6.133,-2.499,0,0,-1.967,-31.923,-4.181,0.557,0,-44.072,-36.104,9.137,16,378,0
,ChEBI_133869,802,ChEBI_133869.1,07-12-2017 14:45,07-12-2017 14:45,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_133869.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:133869,alpha-bradyrhizose,"A heptol that is 6-methylhexahydro-1-benzopyran carrying seven hydroxy substituents located at positions 2, 3, 4, 4a, 5, 6 and 7.",3,bradyrhizose,"(2S,3R,4R,4aS,5S,6R,7S,8aR)-6-methylhexahydro-2H-1-benzopyran-2,3,4,4a,5,6,7(5H)-heptol",C10H18O8,266.246,266.1,0,O1[C@]2([C@]([C@@H]([C@H]([C@H]1O)O)O)([C@H]([C@]([C@H](C2)O)(C)O)O)O)[H],"InChI=1S/C10H18O8/c1-9(16)3(11)2-4-10(17,8(9)15)6(13)5(12)7(14)18-4/h3-8,11-17H,2H2,1H3/t3-,4+,5+,6+,7-,8-,9+,10-/m0/s1",XFOUCIVMTOHAFS-YEIGRWJQSA-N,,,,,,FALSE,0,6_S_1_11_5_22,5_R_12_6_4_21,4_R_13_3_5_20,2,,,28018124,,,,,22058060; 25797311; 26849805; 28097754,3_S_14_2_7_4,7_S_15_3_8_23,8_R_17_7_9_16,9_S_18_8_10_24,2_R_1_3_10_19,,,,,,,,,,,,,,,,,,,,OS01g0165000_ligprep_1.maegz,225,39016,0,W09IXVtDQEBIXTFbQ0BASF0oW09IXSlbQ0BASF0oW09IXSlPW0NAQEhdKFtDQF0xMltPSF0pW0NIMl1bQ0BIXShbT0hdKVtDQEBdKFtDSDNdKShbT0hdKVtDQEBIXTJbT0hd,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0,0,0,0,0,0,0,,,OPLS_2005,67.738,TRUE,ChEBI_133869-1,OS01g0165000_glide-dock_SP_1,"This compound contains an acetal/aminal-like group ( X-CH(R)-Y where X, Y are N, S, or O) that may be acid/base labile, releasing an aldehyde.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS01g0165000_glide-grid_1,380,7,-6.121,-0.34,-0.891,-1.573,-6.121,-1.567,0,0,-1.888,-16.204,-12.375,0,0,-38.679,-28.58,3.688,1,268,0
,null,803,ChEBI_114411.1,07-12-2017 14:45,07-12-2017 14:45,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_114411.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:114411,"5-(4-chlorophenyl)-3H-thieno[2,3-d]pyrimidine-4-thione",,2,,,C12H7ClN2S2,278.783,277.974,0,C1=CC(=CC=C1C2=CSC3=C2C(=S)NC=N3)Cl,"InChI=1S/C12H7ClN2S2/c13-8-3-1-7(2-4-8)9-5-17-12-10(9)11(16)14-6-15-12/h1-6H,(H,14,15,16)",OBZFUUIPSWALDY-UHFFFAOYSA-N,,,,,,FALSE,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-25871,,,,,,OS01g0165000_ligprep_1.maegz,169,39016,0,Q2xjMVtjSF1bY0hdYyhbY0hdW2NIXTEpLWMoW2NIXXMyKWMoYzIzKWMoPVMpW25IXVtjSF1uMw==,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,,0.1154,0.1154,0,0.1675,0.283,0,0,,,OPLS_2005,18.173,TRUE,null-1,OS01g0165000_glide-dock_SP_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS01g0165000_glide-grid_1,278,1,-6.114,-0.36,-0.925,-1.595,-6.281,-2.291,-0.16,0,-2.19,-24.055,-3.903,0.232,-0.084,-40.032,-27.959,0.124,2,237,0.168
,null,804,ChEBI_121813.1,07-12-2017 14:45,07-12-2017 14:45,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_121813.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:121813,"N-(5-chloro-2-methoxyphenyl)-2-[[3-(2-methoxyethyl)-6-methyl-4-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]thio]acetamide",,2,,,C19H22ClN3O4S2,455.982,455.074,0,CC1CC2=C(S1)C(=O)N(C(=N2)SCC(=O)NC3=C(C=CC(=C3)Cl)OC)CCOC,"InChI=1S/C19H22ClN3O4S2/c1-11-8-14-17(29-11)18(25)23(6-7-26-2)19(22-14)28-10-16(24)21-13-9-12(20)4-5-15(13)27-3/h4-5,9,11H,6-8,10H2,1-3H3,(H,21,24)",JZHUCHWPOHCVFK-UHFFFAOYSA-N,,,,,,FALSE,0,2_R_6_3_1_33,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-33256,,,,,,OS01g0165000_ligprep_1.maegz,211,39016,0,W0NIM11bQ0BIXShbQ0gyXTEpU2MoYzEyKWMoPU8pbihbQ0gyXVtDSDJdT1tDSDNdKWMobjIpU1tDSDJdQyg9TylbTkhdYzNjKE9bQ0gzXSlbY0hdW2NIXWMoQ2wpW2NIXTM=,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0,0,0,0,0,0,0,,,OPLS_2005,42.977,TRUE,null-1,OS01g0165000_glide-dock_SP_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS01g0165000_glide-grid_1,342,9,-6.112,-0.211,-0.648,-1.399,-6.112,-2.962,-0.215,0,-1.378,-32.818,-3.796,0.676,-0.024,-47.583,-36.614,6.219,54,357,0
,null,805,ChEBI_91482.1,07-12-2017 14:45,07-12-2017 14:45,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_91482.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:91482,"6-[(2-fluorophenyl)methyl]-2-(1-hydroxyethyl)-4-methyl-5-thieno[3,4]pyrrolo[1,3-d]pyridazinone",,2,,,C18H16FN3O2S,357.404,357.095,0,CC(C1=CC2=C(S1)C3=C(N2C)C(=O)N(N=C3)CC4=CC=CC=C4F)O,"InChI=1S/C18H16FN3O2S/c1-10(23)15-7-14-17(25-15)12-8-20-22(18(24)16(12)21(14)2)9-11-5-3-4-6-13(11)19/h3-8,10,23H,9H2,1-2H3",JSCKNKLLUFQKEX-UHFFFAOYSA-N,,,,,,FALSE,0,2_S_25_3_1_29,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-1250,,,,,,OS01g0165000_ligprep_1.maegz,67,39016,0,W0NIM11bQ0BIXShbT0hdKWMoW2NIXTEpc2MoYzEyKWMzYyhuMltDSDNdKWMoPU8pbihuW2NIXTMpW0NIMl1jNFtjSF1bY0hdW2NIXVtjSF1jNEY=,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0,0,0,0,0,0,0,,,OPLS_2005,48.755,TRUE,null-2,OS01g0165000_glide-dock_SP_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS01g0165000_glide-grid_1,122,4,-6.101,-0.244,-0.714,-1.446,-6.101,-2.762,-0.102,0,-1.841,-26.363,-3.524,0.45,0,-40.687,-29.887,1.202,2,61,0
